CODE,YEAR,DEVING,FOIPASS,FOI_postpassage,polity2,NEWDEM,logINGO,CORRUPTION,logtrade,loggdpcap,AID_DEPENDENCE,IMFDUMMY,FOI_REGIONAL,FOI_IGO,turnfreq,opp1vote,oppvote,opp1vote_dev,turnfreq1,FHDEM,checks,PRESSFREEDOM,PRES,FDISTOCK,GDPGRTH,BATTLEDEATHS,INJUD,yrcurnt
FIJ,1993,1,0,0,5,0,5.676753802,4,4.671260298,7.531711648,-3.137393661,0,0,0.164457952,1,0,0,0,1,1,5,1,0,22.37671123,0.061,0,2,4
FIJ,1994,1,0,0,5,0,5.703782475,4,4.71694672,7.539256095,-3.232960491,0,0,0.166019667,1,0,0,0,1,1,5,1,0,25.93106986,0.02130032,0,2,0
FIJ,1995,1,0,0,5,0,5.730099783,4,4.752497976,7.575590002,-3.69728245,0,0,0.164170435,1,0,0,0,1,1,5,1,0,29.16634411,0.051,0,2,4
FIJ,1996,1,0,0,5,0,5.811140993,4,4.771857758,7.588292052,-3.720699136,0,0,0.166054549,1,0,0,0,1,1,5,1,0,29.68326557,0.025,0,2,3
FIJ,1997,1,0,0,5,0,5.82008293,4,4.801505099,7.624793949,-3.675395815,0,0,0.182828752,1,0,0,0,1,1,5,1,0,29.01019514,0.048,0,2,2
FIJ,1998,1,0,0,5,0,5.82008293,4,4.783149027,7.593304515,-3.702631871,0,0,0.196212746,0,0,0,0,0,1,5,1,0,26.69589563,-0.022,0,2,1
FIJ,1999,1,0,0,5,0,5.837730447,4,4.780036247,7.59792485,-3.656360841,0,0,0.200216646,0,0,0,0,0,1,5,1,0,32.27166505,0.013,0,2,0
FIJ,2000,1,0,0,6,0,5.840641657,4,4.807643037,7.67456098,-3.883717457,0,0,0.225211166,0,0,0,0,0,2,4,1,0,20.54185294,0.088,0,2,4
FIJ,2001,1,0,0,5,0,5.872117789,4,4.908395326,7.650036867,-3.911133282,0,0,0.25659002,1,0,0,0,1,1,1,1,0,21.166571,-0.017,0,2,NA
FIJ,2002,1,0,0,5,0,5.846438775,4,4.862902377,7.662818999,-4.000071452,0,0,0.278368706,1,0.3515,0.502,0.3515,1,1,5,1,0,21.94704707,0.02,0,2,NA
FIJ,2003,1,0,0,5,0,5.85220248,4,4.831578554,7.687738578,-3.853142329,0,0,0.322188495,1,0.3515,0.502,0.263625,1,1,5,1,0,23.58668037,0.032,0,2,NA
FIJ,2004,1,0,0,5,0,5.910796644,4,4.852918624,7.691392462,-3.692172773,0,0,0.34188095,1,0.3515,0.502,0.17575,1,1,5,2,0,24.69247625,0.01,0,2,NA
FIJ,2005,1,0,0,6,0,5.924255797,4,4.822140413,7.73682604,-3.648346131,0,0,0.358236884,1,0.3515,0.502,0.087875,1,1,5,2,0,31.58991592,0.053,0,2,NA
FIJ,2006,1,0,0,6,0,5.932245187,4,4.7707748,7.737549404,-3.724876771,0,0,0.383594115,0,0.3515,0.502,0,0,1,5,2,0,32.81421511,0.007,0,2,NA
FIJ,2007,1,0,0,-3,0,5.953243334,4,4.782505644,7.750010144,-3.89454883,0,0,0.391555796,1,0,0,-0.3515,1,1,1,2,0,45.34389894,0.019,0,2,NA
FIJ,2008,1,0,0,-4,0,5.953243334,4,4.718037716,7.73454724,-4.046410789,0,0,0.421908032,2,0,0,-0.263625,2,1,1,1,0,56.85639967,-0.009,0,0,NA
FIN,1983,0,0,1,10,0,7.263329617,9.579230769,4.065578721,9.672997143,-5.399243285,0,0.3,0.214234437,0,0.3515,0.6255,0,0,2,6,2,0,1.998547852,NA,0,2,0
FIN,1984,0,0,1,10,0,7.297091005,9.579230769,4.064685558,9.696724476,-5.399243285,0,0.3,0.212521175,0,0.3515,0.5435,0,0,2,4,2,0,2.010754206,0.030163194,0,2,3
FIN,1985,0,0,1,10,0,7.325807503,9.579230769,4.051359531,9.722033192,-5.399243285,0,0.3,0.216563354,0,0.3515,0.5435,0,0,2,4,2,0,1.989732057,0.031123139,0,2,2
FIN,1986,0,0,1,10,0,7.340835554,9.579230769,4.029776939,9.750423722,-5.399243285,0,0.3,0.22004743,0,0.3515,0.5435,0,0,2,4,2,0,2.426709929,0.033012037,0,2,1
FIN,1987,0,0,1,10,0,7.355641103,9.579230769,3.924153752,9.773205696,-5.399243285,0,0.3,0.235147416,0,0.3515,0.5435,0,0,2,4,2,0,2.316034838,0.026382653,0,2,0
FIN,1988,0,0,1,10,0,7.45007957,9.579230769,3.913675079,9.804477565,-5.399243285,0,0.3,0.260007008,1,0.3515,0.5155,0,1,2,5,2,0,2.899102061,0.034912878,0,2,3
FIN,1989,0,0,1,10,0,7.509335266,9.579230769,3.884385861,9.851680009,-5.399243285,0,0.3,0.256581086,1,0.3515,0.5155,0,1,2,5,2,0,2.824543046,0.052159479,0,2,2
FIN,1990,0,0,1,10,0,7.561641746,9.579230769,3.885431134,9.898815321,-5.399243285,0,0.3,0.259009228,1,0.3515,0.5155,0,1,2,5,2,0,3.375201634,0.050592847,0,2,1
FIN,1991,0,0,1,10,0,7.61332498,9.579230769,3.842186628,9.89928338,-5.399243285,0,0.3,0.278968724,2,0.3515,0.5995,0,2,2,5,2,0,3.677508944,0.005307192,0,2,0
FIN,1992,0,0,1,10,0,7.638198244,9.579230769,3.790935542,9.831668979,-5.399243285,0,0.3,0.276327591,2,0.3515,0.5995,0,2,2,5,2,0,3.349568123,-0.060130634,0,2,3
FIN,1993,0,0,1,10,0,7.70616297,9.579230769,3.93465253,9.790601193,-5.399243285,0,0.3,0.289718784,1,0.3515,0.5995,0,1,2,5,2,0,3.346698244,-0.03487626,0,2,2
FIN,1994,0,0,1,10,0,7.732369222,9.579230769,4.079199036,9.777801161,-5.399243285,0,0.3,0.303522347,1,0.3515,0.5995,0,1,2,5,2,0,4.827061101,-0.008018984,0,2,1
FIN,1995,0,0,1,10,0,7.754481547,9.579230769,4.157865224,9.808783569,-5.399243285,0,0.3,0.315823472,1,0.3515,0.5995,0,1,2,5,2,0,6.694994294,0.036150293,0,2,0
FIN,1996,0,0,1,10,0,7.799753318,9.579230769,4.182307304,9.843927423,-5.399243285,0,0.3,0.31556777,0,0.3515,0.4255,0,0,2,3,2,0,6.481306015,0.039635785,0,2,3
FIN,1997,0,0,1,10,0,7.832014181,9.579230769,4.212099558,9.875823882,-5.399243285,0,0.4,0.352000026,0,0.3515,0.4255,0,0,2,3,2,0,6.847459456,0.035846582,0,2,2
FIN,1998,0,0,1,10,0,7.832014181,9.579230769,4.250816876,9.933126368,-5.399243285,0,0.4,0.370128403,0,0.3515,0.4255,0,0,2,3,2,0,7.734799501,0.062041435,0,2,1
FIN,1999,0,0,1,10,0,7.875879159,9.579230769,4.235869229,9.979535755,-5.399243285,0,0.5,0.384232527,0,0.3515,0.4255,0,0,2,3,2,0,12.63470366,0.050186197,0,2,0
FIN,2000,0,0,1,10,0,7.881559917,9.579230769,4.228002765,10.01540348,-5.399243285,0,0.5,0.407217452,0,0.3515,0.4562,0,0,2,5,2,0,14.01632032,0.03902237,0,2,3
FIN,2001,0,0,1,10,0,7.938802248,9.579230769,4.357525605,10.06537086,-5.399243285,0,0.6,0.44921024,0,0.3515,0.4562,0,0,2,5,2,0,19.9287958,0.053424767,0,2,2
FIN,2002,0,0,1,10,0,7.96276393,9.579230769,4.299925536,10.08569659,-5.399243285,0,0.7,0.474090138,0,0.3515,0.4562,0,0,2,5,2,0,19.24239603,0.022859738,0,2,1
FIN,2003,0,0,1,10,0,7.978996371,9.579230769,4.274908205,10.10131881,-5.399243285,0,0.7,0.503778169,0,0.3515,0.5999,0,0,2,4,2,0,25.11196846,0.018212092,0,2,0
FIN,2004,0,0,1,10,0,8.038512021,9.579230769,4.257529748,10.11874857,-5.399243285,0,0.7,0.52600934,0,0.3515,0.5999,0,0,2,4,2,0,30.54220017,0.020008576,0,2,3
FIN,2005,0,0,1,10,0,8.039479919,9.579230769,4.293982237,10.15615134,-5.399243285,0,0.7,0.549575985,0,0.3515,0.5999,0,0,2,4,2,0,30.37190141,0.041127515,0,2,2
FIN,2006,0,0,1,10,0,8.0522965,9.579230769,4.375644548,10.18148053,-5.399243285,0,0.8,0.584021512,0,0.3515,0.5999,0,0,2,4,2,0,28.05580663,0.02917545,0,2,1
FIN,2007,0,0,1,10,0,8.057694195,9.579230769,4.458186939,10.22079424,-5.399243285,0,0.8,0.591935344,0,0.3515,0.5999,0,0,2,4,2,0,33.68272196,0.044095253,0,2,0
FIN,2008,0,0,1,10,0,8.054204897,9.579230769,4.460856772,10.26850049,-5.399243285,0,0.8,0.611128692,0,0.214,0.392,-0.1375,0,2,4,2,0,37.2644006,0.053334183,0,2,3
FRN,1983,0,0,1,8,0,7.665284718,6.901538462,3.833671004,9.678419273,-5.399243285,0,0.130434783,0.179536571,1,0.2241,0.4322,-0.0618,1,2,4,2,0,6.210131517,NA,0,2,3
FRN,1984,0,0,1,8,0,7.678788998,6.901538462,3.828815362,9.685437904,-5.399243285,0,0.130434783,0.18119604,1,0.2241,0.4322,-0.0412,1,2,4,2,0,6.795256934,0.011949352,0,2,2
FRN,1985,0,0,1,8,0,7.708859601,6.901538462,3.877521546,9.695824359,-5.399243285,0,0.130434783,0.182190618,1,0.2241,0.4322,-0.0206,1,2,4,2,0,7.578863568,0.014845098,0,2,1
FRN,1986,0,0,1,8,0,7.584264818,6.901538462,3.865797423,9.708359579,-5.399243285,0,0.130434783,0.185659564,1,0.2241,0.4322,0,1,2,4,2,0,7.666262201,0.017087658,0,2,0
FRN,1987,0,0,1,9,0,7.44132039,6.901538462,3.722818941,9.728173441,-5.399243285,0,0.130434783,0.200134617,1,0.3104,0.5597,0.0863,1,2,16,2,0,5.839688526,0.024518909,0,2,4
FRN,1988,0,0,1,9,0,7.725330038,6.901538462,3.704754401,9.748115187,-5.399243285,0,0.173913043,0.216384171,1,0.3104,0.5597,0.064725,1,2,16,2,0,5.311104549,0.024851573,0,2,0
FRN,1989,0,0,1,9,0,7.812782819,6.901538462,3.736499875,9.788173223,-5.399243285,0,0.173913043,0.216426532,2,0.2118,0.4792,-0.05545,2,2,9,2,0,5.598588596,0.045980576,0,2,4
FRN,1990,0,0,1,9,0,7.862882035,6.901538462,3.801839978,9.818943507,-5.399243285,0,0.173913043,0.216361083,2,0.2118,0.4792,-0.052375,2,2,9,2,0,6.865332802,0.041638381,0,2,3
FRN,1991,0,0,1,9,0,7.901377354,6.901538462,3.780596058,9.839462641,-5.399243285,0,0.217391304,0.246269166,2,0.2118,0.4792,-0.0493,2,2,9,2,0,7.84455519,0.026434486,0,2,2
FRN,1992,0,0,1,9,0,7.929486523,6.901538462,3.789126467,9.845011746,-5.399243285,0,0.217391304,0.242807892,1,0.2118,0.4792,-0.02465,1,2,9,2,0,8.838723278,0.010154834,0,2,1
FRN,1993,0,0,1,9,0,7.998671361,6.901538462,3.760538676,9.853690942,-5.399243285,0,0.260869565,0.254829939,1,0.2118,0.4792,0,1,2,10,2,0,9.297731303,0.013665898,0,2,0
FRN,1994,0,0,1,9,0,8.019283793,6.901538462,3.717044573,9.840288482,-5.399243285,0,0.304347826,0.269399945,1,0.2825,0.3984,0.0707,1,2,5,2,0,10.44118705,-0.009136668,0,2,4
FRN,1995,0,0,1,9,0,8.048149102,6.901538462,3.757298632,9.858589345,-5.399243285,0,0.347826087,0.298738623,1,0.2825,0.3984,0.053025,1,2,5,2,0,11.95662983,0.022154253,0,2,3
FRN,1996,0,0,1,9,0,8.088254727,6.901538462,3.79347946,9.876074929,-5.399243285,0,0.347826087,0.297909158,1,0.2825,0.3984,0.03535,1,2,5,2,0,12.16984197,0.021170685,0,2,2
FRN,1997,0,0,1,9,0,8.110126802,6.901538462,3.803937398,9.8836616,-5.399243285,0,0.347826087,0.3103136,1,0.2825,0.3984,0.017675,1,2,5,2,0,12.69363662,0.01110288,0,2,0
FRN,1998,0,0,1,9,0,8.110126802,6.901538462,3.881630324,9.902335292,-5.399243285,0,0.391304348,0.333486123,2,0.2282,0.5175,-0.0543,2,2,5,2,0,13.72322365,0.02237647,0,2,4
FRN,1999,0,0,1,9,0,8.167351987,6.901538462,3.91061379,NA,-5.399243285,0,0.391304348,0.343532394,1,0.2282,0.5175,-0.040725,1,2,5,2,0,16.6961177,0.035030892,0,2,3
FRN,2000,0,0,1,9,0,8.175266104,6.901538462,3.915824345,9.96148624,-5.399243285,0,0.434782609,0.363528567,1,0.2282,0.5175,-0.02715,1,2,5,2,0,16.75441498,0.033008009,0,2,2
FRN,2001,0,0,1,9,0,8.230310799,6.901538462,4.029402949,9.99488426,-5.399243285,0,0.52173913,0.405090655,1,0.2282,0.5175,-0.013575,1,2,5,2,0,29.3814913,0.03910258,0,2,1
FRN,2002,0,0,1,9,0,8.245909265,6.901538462,4.008993409,10.00791725,-5.399243285,0,0.608695652,0.43106854,1,0.2282,0.5175,0,1,2,5,2,0,28.63957833,0.018544137,0,2,0
FRN,2003,0,0,1,9,0,8.266421473,6.901538462,3.961256649,10.01102329,-5.399243285,0,0.608695652,0.457655497,1,0.3526,0.4776,0.1244,1,2,4,2,0,30.2084804,0.010265264,0,2,4
FRN,2004,0,0,1,9,0,8.32651683,6.901538462,3.914406647,10.01235777,-5.399243285,0,0.695652174,0.484948,1,0.3526,0.4776,0.0933,1,2,4,2,0,36.21258474,0.010874009,0,2,3
FRN,2005,0,0,1,9,0,8.324821299,6.901538462,3.937991341,10.03042911,-5.399243285,0,0.739130435,0.519593844,1,0.3526,0.4776,0.0622,1,2,4,2,0,41.99857352,0.024702567,0,2,2
FRN,2006,0,0,1,9,0,8.335431478,6.901538462,3.969842498,10.04317997,-5.399243285,0,0.782608696,0.558384936,1,0.3526,0.4776,0.0311,1,2,4,2,0,41.33000307,0.01895989,0,2,1
